         8034438 function calls in 12.312 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10468    7.511    0.001    7.511    0.001 {built-in method time.sleep}
   563594    1.362    0.000    1.362    0.000 {built-in method select.select}
   563045    0.627    0.000    2.545    0.000 /usr/lib/python3/dist-packages/serial/serialposix.py:553(read)
     2196    0.387    0.000    3.970    0.002 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:249(rxPacket)
     2196    0.364    0.000    0.372    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:246(get_val)
   559202    0.264    0.000    0.402    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:100(getCurrentTime)
   563594    0.230    0.000    0.301    0.000 /usr/lib/python3/dist-packages/serial/serialutil.py:127(__init__)
   563045    0.225    0.000    2.770    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:76(readPort)
      549    0.183    0.000    0.183    0.000 {built-in method termios.tcdrain}
     6664    0.175    0.000    0.175    0.000 {built-in method posix.read}
   558653    0.157    0.000    0.558    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:103(getTimeSinceStart)
   558653    0.136    0.000    0.694    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:93(isPacketTimeout)
      549    0.097    0.000    4.729    0.009 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:236(sync_read)
  1136046    0.088    0.000    0.088    0.000 {built-in method builtins.len}
   559202    0.076    0.000    0.076    0.000 {built-in method builtins.round}
   563045    0.071    0.000    0.071    0.000 {built-in method time.monotonic}
   571168    0.067    0.000    0.067    0.000 {built-in method time.time}
   565241    0.058    0.000    0.058    0.000 {method 'extend' of 'list' objects}
      549    0.052    0.000    0.052    0.000 {built-in method posix.write}
   570258    0.052    0.000    0.052    0.000 /usr/lib/python3/dist-packages/serial/serialutil.py:141(time_left)
      184    0.027    0.000    7.543    0.041 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:278(wait_until_ready_to_run)
     2745    0.012    0.000    0.012    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:108(updateCRC)
     2196    0.005    0.000    0.007    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:190(removeStuffing)
    19642    0.005    0.000    0.005    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:54(DXL_MAKEWORD)
      185    0.004    0.000    0.007    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:196(_var)
     2196    0.004    0.000    3.974    0.002 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:528(readRx)
      549    0.004    0.000    3.978    0.007 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:90(rxPacket)
