         1670905 function calls in 16.253 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    26676   12.570    0.000   12.570    0.000 {built-in method time.sleep}
    11194    1.845    0.000    1.845    0.000 {method 'poll' of 'select.epoll' objects}
     9260    0.640    0.000    0.640    0.000 {method 'recv' of '_socket.socket' objects}
     6400    0.144    0.000    0.144    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/cobbs_framing.py:42(_calc_crc)
    11194    0.061    0.000    5.012    0.000 /usr/lib/python3.10/asyncio/base_events.py:1832(_run_once)
    15687    0.060    0.000    0.060    0.000 {built-in method fcntl.ioctl}
     6400    0.048    0.000    1.897    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/transport.py:467(receiveFramedData)
     3200    0.040    0.000    0.040    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/cobbs_framing.py:86(_decode)
      401    0.036    0.000   11.128    0.028 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:278(wait_until_ready_to_run)
    11194    0.025    0.000    1.877    0.000 /usr/lib/python3.10/selectors.py:452(select)
     8800    0.024    0.000    0.096    0.000 /usr/lib/python3.10/concurrent/futures/thread.py:161(submit)
    35058    0.022    0.000    3.031    0.000 {method 'run' of '_contextvars.Context' objects}
     8800    0.021    0.000    0.062    0.000 /usr/lib/python3.10/asyncio/futures.py:363(_chain_future)
    35058    0.020    0.000    3.051    0.000 /usr/lib/python3.10/asyncio/events.py:78(_run)
     8800    0.018    0.000    2.107    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/transport.py:517(do_pull_transaction_v1)
     8800    0.018    0.000    0.126    0.000 /usr/lib/python3.10/asyncio/futures.py:343(_copy_future_state)
    22007    0.017    0.000    0.036    0.000 /usr/lib/python3.10/asyncio/base_events.py:772(_call_soon)
     1600    0.016    0.000    0.033    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stepper.py:1195(unpack_status)
    52817    0.016    0.000    0.024    0.000 /usr/lib/python3.10/threading.py:264(__enter__)
    55600    0.015    0.000    0.028    0.000 /usr/lib/python3.10/asyncio/base_futures.py:14(isfuture)
     8818    0.015    0.000    0.019    0.000 /usr/lib/python3.10/threading.py:236(__init__)
    52817    0.015    0.000    0.021    0.000 /usr/lib/python3.10/threading.py:267(__exit__)
     8800    0.015    0.000    0.204    0.000 /usr/lib/python3.10/asyncio/base_events.py:807(run_in_executor)
    22007    0.014    0.000    0.017    0.000 /usr/lib/python3.10/asyncio/events.py:31(__init__)
    57879    0.014    0.000    0.014    0.000 {built-in method builtins.hasattr}
    22000    0.013    0.000    0.052    0.000 /usr/lib/python3.10/asyncio/base_events.py:743(call_soon)
     8800    0.013    0.000    0.091    0.000 /usr/lib/python3.10/asyncio/futures.py:407(wrap_future)
    35564    0.011    0.000    0.011    0.000 {built-in method time.time}
   178649    0.011    0.000    0.011    0.000 {method 'append' of 'list' objects}
    15687    0.010    0.000    0.074    0.000 /usr/lib/python3/dist-packages/serial/serialposix.py:545(in_waiting)
     8800    0.010    0.000    0.019    0.000 /usr/lib/python3.10/threading.py:428(acquire)
     8800    0.010    0.000    0.019    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:410(add_done_callback)
     9200    0.010    0.000    0.051    0.000 {method 'set_result' of '_asyncio.Future' objects}
     4258    0.009    0.000    0.652    0.000 /usr/lib/python3.10/asyncio/selector_events.py:112(_read_from_self)
    51287    0.009    0.000    0.009    0.000 {built-in method _struct.unpack}
    11200    0.009    0.000    2.181    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/transport.py:870(do_pull_rpc_async)
     8800    0.009    0.000    0.028    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:330(__init__)
      407    0.009    0.000    0.014    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:196(_var)
     6400    0.008    0.000    0.090    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/aioserial/aioserial.py:139(write_async)
     6400    0.008    0.000    0.094    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/aioserial/aioserial.py:91(read_async)
     8800    0.008    0.000    0.015    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:430(result)
     3200    0.008    0.000    0.008    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/cobbs_framing.py:55(_encode)
     8800    0.008    0.000    0.017    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:395(done)
    11194    0.008    0.000    0.011    0.000 /usr/lib/python3.10/asyncio/selector_events.py:600(_process_events)
     8800    0.008    0.000    0.008    0.000 {method 'put' of '_queue.SimpleQueue' objects}
       89    0.007    0.000    0.007    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     1612    0.007    0.000    0.007    0.000 {built-in method numpy.asanyarray}
      400    0.007    0.000    5.022    0.013 /usr/lib/python3.10/asyncio/base_events.py:589(run_forever)
     8800    0.007    0.000    0.008    0.000 /usr/lib/python3.10/asyncio/base_events.py:427(create_future)
    21200    0.007    0.000    0.010    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/transport.py:979(unpack_float_t)
     6400    0.007    0.000    0.122    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/transport.py:462(sendFramedData)
    44000    0.007    0.000    0.007    0.000 {method '__enter__' of '_thread.RLock' objects}
     2000    0.006    0.000    0.014    0.000 /usr/lib/python3.10/asyncio/base_events.py:431(create_task)
     8800    0.006    0.000    0.012    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:465(exception)
     3200    0.006    0.000    0.025    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/cobbs_framing.py:17(encode_data)
     1612    0.006    0.000    0.006    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     8800    0.006    0.000    2.112    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/transport.py:489(do_rpc)
    47598    0.006    0.000    0.006    0.000 {built-in method builtins.len}
      400    0.006    0.000    0.016    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/pimu.py:737(unpack_status)
    15687    0.006    0.000    0.079    0.000 /usr/lib/python3/dist-packages/serial/serialutil.py:593(inWaiting)
     8800    0.006    0.000    0.031    0.000 /usr/lib/python3.10/concurrent/futures/thread.py:180(_adjust_thread_count)
      136    0.005    0.000    0.005    0.000 {method 'acquire' of '_thread.lock' objects}
     8800    0.005    0.000    0.012    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:385(cancelled)
     8800    0.005    0.000    0.135    0.000 /usr/lib/python3.10/asyncio/futures.py:379(_set_state)
    33607    0.005    0.000    0.005    0.000 /usr/lib/python3.10/asyncio/base_events.py:513(_check_closed)
     6400    0.005    0.000    0.008    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/aioserial/aioserial.py:66(loop)
     2000    0.005    0.000    0.008    0.000 /usr/lib/python3.10/asyncio/tasks.py:720(_done_callback)
      400    0.005    0.000    5.119    0.013 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:105(step)
     6400    0.005    0.000    1.226    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stepper.py:266(pull_status_async)
    10000    0.005    0.000    0.006    0.000 /usr/lib/python3.10/asyncio/futures.py:297(_get_loop)
    11194    0.005    0.000    0.007    0.000 /usr/lib/python3.10/asyncio/base_events.py:696(time)
    44017    0.004    0.000    0.004    0.000 {method '__exit__' of '_thread.RLock' objects}
    33207    0.004    0.000    0.004    0.000 /usr/lib/python3.10/asyncio/base_events.py:1927(get_debug)
      400    0.004    0.000    0.026    0.000 /usr/lib/python3.10/asyncio/tasks.py:684(gather)
     1205    0.004    0.000    0.004    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:66(_count_reduce_items)
     8800    0.004    0.000    0.004    0.000 /usr/lib/python3.10/threading.py:90(RLock)
    35058    0.004    0.000    0.004    0.000 {method 'popleft' of 'collections.deque' objects}
      798    0.004    0.000    0.017    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:163(_mean)
      400    0.004    0.000    0.057    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:208(mark_loop_start)
     8800    0.004    0.000    0.004    0.000 /usr/lib/python3.10/concurrent/futures/thread.py:47(__init__)
     6400    0.004    0.000    0.005    0.000 /usr/lib/python3.10/asyncio/locks.py:125(release)
     6400    0.003    0.000    0.006    0.000 /usr/lib/python3.10/asyncio/locks.py:13(__aenter__)
      400    0.003    0.000    0.004    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/base.py:564(__update_status)
     8800    0.003    0.000    0.004    0.000 /usr/lib/python3.10/asyncio/futures.py:385(_call_check_cancel)
    13193    0.003    0.000    0.003    0.000 {built-in method builtins.max}
     2400    0.003    0.000    0.021    0.000 /usr/lib/python3.10/asyncio/tasks.py:618(_ensure_future)
